symbol,banker_name,co_code,company_name,exchange,beta,mes,vulnerable,type,time,count,nskew,duvol,ic_count,ic_nskew,ic_duvol,nic_prod_code,co_industry_name
SBIN.NS,STATE BANK OF INDIA,394565,I F G L REFRACTORIES LTD.,NSE,0.247401023,0.00161674,1,Public,0,-1,-0.1213118667244714,-0.0929990601991525,0,-0.1319330766918258,0.0358301651333119,23,Refractories
SBIN.NS,STATE BANK OF INDIA,394565,I F G L REFRACTORIES LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,0.1442791074577714,0.1888188381330275,0,-0.1319330766918258,0.0358301651333119,23,Refractories
SBIN.NS,STATE BANK OF INDIA,96611,I G PETROCHEMICALS LTD.,NSE,0.247401023,0.00161674,1,Public,0,-1,-0.2339582620736827,-0.1832391468146693,0,0.0316978495618696,-0.019706221734754,20,Organic chemicals
SBIN.NS,STATE BANK OF INDIA,96611,I G PETROCHEMICALS LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,-0.3526631413568383,-0.2809435486057446,0,0.0316978495618696,-0.019706221734754,20,Organic chemicals
SBIN.NS,STATE BANK OF INDIA,96761,I M P POWERS LTD.,NSE,0.247401023,0.00161674,1,Public,0,-3,-1.0851208155573455,-0.6400405257546058,-3,-1.519789791975776,-1.041448068131536,27,"Generators, transformers & switchgears"
SBIN.NS,STATE BANK OF INDIA,96761,I M P POWERS LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,0.0171162485308353,-0.0377085154195857,-3,-1.519789791975776,-1.041448068131536,27,"Generators, transformers & switchgears"
SBIN.NS,STATE BANK OF INDIA,373589,I R B INFRASTRUCTURE DEVELOPERS LTD.,BSE,0.247401023,0.00161674,1,Public,1,-2,-1.0177067299235891,-0.730654578876703,2,0.697366509820446,0.1380946079137274,42,Infrastructural construction
SBIN.NS,STATE BANK OF INDIA,373589,I R B INFRASTRUCTURE DEVELOPERS LTD.,NSE,0.247401023,0.00161674,1,Public,0,-2,-1.2549959856536297,-0.9118695344303456,2,0.697366509820446,0.1380946079137274,42,Infrastructural construction
SBIN.NS,STATE BANK OF INDIA,562480,I R B INVIT FUND,BSE,0.247401023,0.00161674,1,Public,1,2,0.8855767879189412,0.5488524860297759,1,2.1021414334411035,0.7907925010950112,66,Infrastructure investment trusts
SBIN.NS,STATE BANK OF INDIA,562480,I R B INVIT FUND,NSE,0.247401023,0.00161674,1,Public,0,2,1.5755037485283887,0.9311534090764196,1,2.1021414334411035,0.7907925010950112,66,Infrastructure investment trusts
SBIN.NS,STATE BANK OF INDIA,97032,I S T LTD.,BSE,0.247401023,0.00161674,1,Public,0,1,5.289140176501228,1.3512727502563662,0,0.2141706172686479,0.2317000864815353,29,Other automobile ancillaries
SBIN.NS,STATE BANK OF INDIA,97032,I S T LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,-0.1010113696458565,0.1971339548982024,0,0.2141706172686479,0.2317000864815353,29,Other automobile ancillaries
SBIN.NS,STATE BANK OF INDIA,97092,I T I LTD.,NSE,0.247401023,0.00161674,1,Public,0,0,-0.3223985410464838,-0.6051635905689319,-1,-1.9495947044249229,-1.1345556708944815,70,Business services & consultancy
SBIN.NS,STATE BANK OF INDIA,97092,I T I LTD.,BSE,0.247401023,0.00161674,1,Public,1,-2,-1.3607580818461038,-1.1674188386387516,-1,-1.9495947044249229,-1.1345556708944815,70,Business services & consultancy
SBIN.NS,STATE BANK OF INDIA,97106,I T L INDUSTRIES LTD.,BSE,0.247401023,0.00161674,1,Public,0,-2,-0.5114072365832988,-0.3275716297891768,0,-0.1840988248470426,-0.115252097231166,28,Machine tools
SBIN.NS,STATE BANK OF INDIA,97106,I T L INDUSTRIES LTD.,BSE,0.247401023,0.00161674,1,Public,1,-2,-0.4095285315992504,-0.3254184618915435,0,-0.1840988248470426,-0.115252097231166,28,Machine tools
SBIN.NS,STATE BANK OF INDIA,97856,IMPEX FERRO TECH LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,0.2247314053591119,-0.7891686371017846,0,0.2030197279185106,-0.8433004737471919,24,Ferro alloys
SBIN.NS,STATE BANK OF INDIA,97856,IMPEX FERRO TECH LTD.,NSE,0.247401023,0.00161674,1,Public,0,0,0.1186035950759458,-0.7665591947704948,0,0.2030197279185106,-0.8433004737471919,24,Ferro alloys
SBIN.NS,STATE BANK OF INDIA,97970,INANI MARBLES & INDS. LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,0.1403848320431959,0.2851107195847076,0,0.0477568887794659,-0.13129216369267,81,Granite
SBIN.NS,STATE BANK OF INDIA,97970,INANI MARBLES & INDS. LTD.,BSE,0.247401023,0.00161674,1,Public,0,-1,-0.5069885290014384,0.1402961307296952,0,0.0477568887794659,-0.13129216369267,81,Granite
SBIN.NS,STATE BANK OF INDIA,97998,INCAP LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,0.2549855239214617,0.1024538204547656,0,0.0436766281482178,0.2635857184634363,26,Other electronics
SBIN.NS,STATE BANK OF INDIA,97998,INCAP LTD.,BSE,0.247401023,0.00161674,1,Public,0,0,-0.1359060888374987,0.0080627747315551,0,0.0436766281482178,0.2635857184634363,26,Other electronics
SBIN.NS,STATE BANK OF INDIA,98125,INDAG RUBBER LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,0.2679108323813698,-0.1631557221665778,1,0.3315918983994767,-0.0719333578640241,22,Tyres & tubes
SBIN.NS,STATE BANK OF INDIA,98125,INDAG RUBBER LTD.,BSE,0.247401023,0.00161674,1,Public,0,0,-0.0872279262216146,-0.2352819856245155,1,0.3315918983994767,-0.0719333578640241,22,Tyres & tubes
SBIN.NS,STATE BANK OF INDIA,98445,INDIA GLYCOLS LTD.,BSE,0.247401023,0.00161674,1,Public,1,-2,-1.4131871634084574,-0.8810800355218602,-1,-0.8208747239244463,-0.5892598683916465,11,Alcoholic beverages
SBIN.NS,STATE BANK OF INDIA,98445,INDIA GLYCOLS LTD.,NSE,0.247401023,0.00161674,1,Public,0,-1,-1.0123519262669578,-0.791958135605999,-1,-0.8208747239244463,-0.5892598683916465,11,Alcoholic beverages
SBIN.NS,STATE BANK OF INDIA,98519,INDIA MOTOR PARTS & ACCESSORIES LTD.,NSE,0.247401023,0.00161674,1,Public,0,1,7.046475587270268,1.690050020127879,-1,-0.6933645147236344,-0.5570508260653574,45,Wholesale trading
SBIN.NS,STATE BANK OF INDIA,98519,INDIA MOTOR PARTS & ACCESSORIES LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,-0.5932436878361146,-0.0839329969494723,-1,-0.6933645147236344,-0.5570508260653574,45,Wholesale trading
SBIN.NS,STATE BANK OF INDIA,98828,INDIAN HUME PIPE CO. LTD.,BSE,0.247401023,0.00161674,1,Public,1,-2,-1.1161037754760097,-0.761928026760884,1,0.3929917452592862,0.0434143462496237,41,Other construction & allied activities
SBIN.NS,STATE BANK OF INDIA,98828,INDIAN HUME PIPE CO. LTD.,NSE,0.247401023,0.00161674,1,Public,0,-2,-0.5573996615721832,-0.3553627411455023,1,0.3929917452592862,0.0434143462496237,41,Other construction & allied activities
SBIN.NS,STATE BANK OF INDIA,98907,INDIAN OIL CORPN. LTD.,NSE,0.247401023,0.00161674,1,Public,0,0,-0.3378384001123253,-0.3586158556811933,1,0.1853330963697377,0.1569862947069265,19,Refinery
SBIN.NS,STATE BANK OF INDIA,98907,INDIAN OIL CORPN. LTD.,BSE,0.247401023,0.00161674,1,Public,1,-1,-0.4875882855174598,-0.2242037284017102,1,0.1853330963697377,0.1569862947069265,19,Refinery
SBIN.NS,STATE BANK OF INDIA,388826,INDIAN TERRAIN FASHIONS LTD.,NSE,0.247401023,0.00161674,1,Public,0,1,-0.1709237526831045,-0.264114534686958,1,0.8114651665495577,0.3851595229830935,46,Wholesale trading
SBIN.NS,STATE BANK OF INDIA,388826,INDIAN TERRAIN FASHIONS LTD.,BSE,0.247401023,0.00161674,1,Public,1,1,0.1422808018128292,0.1696421467624458,1,0.8114651665495577,0.3851595229830935,46,Wholesale trading
SBIN.NS,STATE BANK OF INDIA,99038,INDIAN TONERS & DEVELOPERS LTD.,BSE,0.247401023,0.00161674,1,Public,0,0,-0.1794524418985744,-0.2449523927905386,-1,-1.1630797145338332,-0.7830986878551609,20,Dyes & pigments
SBIN.NS,STATE BANK OF INDIA,99038,INDIAN TONERS & DEVELOPERS LTD.,BSE,0.247401023,0.00161674,1,Public,1,-1,0.0240349138225888,-0.1489546888045094,-1,-1.1630797145338332,-0.7830986878551609,20,Dyes & pigments
SBIN.NS,STATE BANK OF INDIA,99971,INDSIL HYDRO POWER & MANGANESE LTD.,BSE,0.247401023,0.00161674,1,Public,0,-1,-0.519817673278284,-0.3916511060373795,1,2.098688957108509,0.7985533974681992,24,Ferro alloys
SBIN.NS,STATE BANK OF INDIA,99971,INDSIL HYDRO POWER & MANGANESE LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,-0.0603600438906168,-0.2872951567012055,1,2.098688957108509,0.7985533974681992,24,Ferro alloys
SBIN.NS,STATE BANK OF INDIA,101023,INNOVATIVE TYRES & TUBES LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,0.2898244154108884,0.3535487183171849,0,0.2400888868360567,0.2808360793563383,22,Tyres & tubes
SBIN.NS,STATE BANK OF INDIA,101023,INNOVATIVE TYRES & TUBES LTD.,NSE,0.247401023,0.00161674,1,Public,0,0,0.1789036880833276,0.1144375560172372,0,0.2400888868360567,0.2808360793563383,22,Tyres & tubes
SBIN.NS,STATE BANK OF INDIA,101113,INSECTICIDES (INDIA) LTD.,BSE,0.247401023,0.00161674,1,Public,1,-2,-0.5678588892321046,-0.4717090661190299,0,-0.2482631192576514,-0.3111891146919348,20,Pesticides
SBIN.NS,STATE BANK OF INDIA,101113,INSECTICIDES (INDIA) LTD.,NSE,0.247401023,0.00161674,1,Public,0,1,1.4469899581912262,0.4858232737749742,0,-0.2482631192576514,-0.3111891146919348,20,Pesticides
SBIN.NS,STATE BANK OF INDIA,101982,INTERNATIONAL CONVEYORS LTD.,BSE,0.247401023,0.00161674,1,Public,0,0,-0.0499084480044514,-0.1225182633040148,-1,-0.3014942899366869,-0.3500896586257685,22,"Plastic furniture, floorings & miscellaneous items"
SBIN.NS,STATE BANK OF INDIA,101982,INTERNATIONAL CONVEYORS LTD.,BSE,0.247401023,0.00161674,1,Public,1,2,0.6363871677478768,0.2789048849560332,-1,-0.3014942899366869,-0.3500896586257685,22,"Plastic furniture, floorings & miscellaneous items"
SBIN.NS,STATE BANK OF INDIA,212698,ISGEC HEAVY ENGG. LTD.,BSE,0.247401023,0.00161674,1,Public,0,-1,-1.2419462104131356,-0.4103825373672744,1,10.473749393340604,4.942420281645696,46,Wholesale trading
SBIN.NS,STATE BANK OF INDIA,212698,ISGEC HEAVY ENGG. LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,-0.3596860721267481,-0.2549029878197665,1,10.473749393340604,4.942420281645696,46,Wholesale trading
SBIN.NS,STATE BANK OF INDIA,103848,J K LAKSHMI CEMENT LTD.,BSE,0.247401023,0.00161674,1,Public,1,1,-0.3177920065097697,-0.1649790776690432,0,-0.1653632337905552,-0.0170206887507229,23,Cement
SBIN.NS,STATE BANK OF INDIA,103848,J K LAKSHMI CEMENT LTD.,NSE,0.247401023,0.00161674,1,Public,0,-1,-0.7355062213915806,-0.3016326324102391,0,-0.1653632337905552,-0.0170206887507229,23,Cement
SBIN.NS,STATE BANK OF INDIA,103937,J K PAPER LTD.,NSE,0.247401023,0.00161674,1,Public,0,0,-0.6465054361009094,-0.3760756980427004,0,0.293278532043743,0.0412813638953479,17,Paper & newsprint
SBIN.NS,STATE BANK OF INDIA,103937,J K PAPER LTD.,BSE,0.247401023,0.00161674,1,Public,1,-1,-0.631216494746679,-0.5468247367121895,0,0.293278532043743,0.0412813638953479,17,Paper & newsprint
SBIN.NS,STATE BANK OF INDIA,230893,J T E K T INDIA LTD.,BSE,0.247401023,0.00161674,1,Public,1,-2,-0.8796166366195737,-0.5030339164531189,0,-0.2627929834413047,-0.5598813615421844,29,Other automobile ancillaries
SBIN.NS,STATE BANK OF INDIA,230893,J T E K T INDIA LTD.,NSE,0.247401023,0.00161674,1,Public,0,-1,-0.4669399697676292,-0.7615222623151552,0,-0.2627929834413047,-0.5598813615421844,29,Other automobile ancillaries
SBIN.NS,STATE BANK OF INDIA,105571,JAGSON AIRLINES LTD.,BSE,0.247401023,0.00161674,1,Public,0,0,0.0708379271810906,-0.362364422997632,0,0.0253009422426185,0.4248472736701971,51,Air transport services
SBIN.NS,STATE BANK OF INDIA,440686,JAMES WARREN TEA LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,0.3460744572125334,0.1523257161777984,0,-0.0605969087939482,0.037784390833055,10,Tea
SBIN.NS,STATE BANK OF INDIA,440686,JAMES WARREN TEA LTD.,BSE,0.247401023,0.00161674,1,Public,0,0,-0.0855311664698614,0.0051764030079938,0,-0.0605969087939482,0.037784390833055,10,Tea
SBIN.NS,STATE BANK OF INDIA,107169,JAMNA AUTO INDS. LTD.,NSE,0.247401023,0.00161674,1,Public,0,-1,-0.5437929523437846,-0.6524878678575016,-2,-0.8136764949261072,-0.6258733383196351,29,Other automobile ancillaries
SBIN.NS,STATE BANK OF INDIA,107169,JAMNA AUTO INDS. LTD.,BSE,0.247401023,0.00161674,1,Public,1,-2,-0.8660674383891203,-0.8003179897074072,-2,-0.8136764949261072,-0.6258733383196351,29,Other automobile ancillaries
SBIN.NS,STATE BANK OF INDIA,107690,JASH ENGINEERING LTD.,NSE,0.247401023,0.00161674,1,Public,0,0,0.1083534042535482,0.0739330349139498,1,0.2253785876190547,0.0519879352572175,25,Diversified metal & metal products
SBIN.NS,STATE BANK OF INDIA,107690,JASH ENGINEERING LTD.,BSE,0.247401023,0.00161674,1,Public,1,-1,-0.2834898261681479,-0.2135950516468053,1,0.2253785876190547,0.0519879352572175,25,Diversified metal & metal products
SBIN.NS,STATE BANK OF INDIA,511968,JHANDEWALAS FOODS LTD.,BSE,0.247401023,0.00161674,1,Public,0,0,-0.5519766722988322,-0.5070201583896401,0,0.3277800866868847,0.3554328279626575,10,Dairy products
SBIN.NS,STATE BANK OF INDIA,511968,JHANDEWALAS FOODS LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,0.144781555368634,0.1570392078307675,0,0.3277800866868847,0.3554328279626575,10,Dairy products
SBIN.NS,STATE BANK OF INDIA,109774,JINDAL DRILLING & INDS. LTD.,NSE,0.247401023,0.00161674,1,Public,0,-1,-1.6777434906489346,-0.9184004739708213,-2,-1.080482123842217,-0.9491918440880126,43,Industrial construction
SBIN.NS,STATE BANK OF INDIA,109774,JINDAL DRILLING & INDS. LTD.,BSE,0.247401023,0.00161674,1,Public,1,-1,-1.0543232071919952,-0.7900591342346123,-2,-1.080482123842217,-0.9491918440880126,43,Industrial construction
SBIN.NS,STATE BANK OF INDIA,214966,JINDAL SAW LTD.,BSE,0.247401023,0.00161674,1,Public,1,-1,-0.6451601009363762,-0.6493460131933914,0,-0.2084257054573426,-0.597493315895008,24,Steel pipes & tubes
SBIN.NS,STATE BANK OF INDIA,214966,JINDAL SAW LTD.,NSE,0.247401023,0.00161674,1,Public,0,-1,-0.4786446124576409,-0.3467651067378412,0,-0.2084257054573426,-0.597493315895008,24,Steel pipes & tubes
SBIN.NS,STATE BANK OF INDIA,110832,JUMBO BAG LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,0.1453322494872543,0.3066623620849433,0,0.0747426428565289,0.1354365803142128,22,Plastic packaging goods
SBIN.NS,STATE BANK OF INDIA,110832,JUMBO BAG LTD.,BSE,0.247401023,0.00161674,1,Public,0,0,-0.0598432098667461,-0.2794879218535687,0,0.0747426428565289,0.1354365803142128,22,Plastic packaging goods
SBIN.NS,STATE BANK OF INDIA,111615,K C P SUGAR & INDS. CORPN. LTD.,BSE,0.247401023,0.00161674,1,Public,1,-1,-1.253418378051116,-1.107686481294806,-2,-1.0136276888836018,-0.8682173543048454,10,Sugar
SBIN.NS,STATE BANK OF INDIA,111615,K C P SUGAR & INDS. CORPN. LTD.,NSE,0.247401023,0.00161674,1,Public,0,0,-0.3379857865297893,-0.4239469188256388,-2,-1.0136276888836018,-0.8682173543048454,10,Sugar
SBIN.NS,STATE BANK OF INDIA,111865,K G PETROCHEM LTD.,BSE,0.247401023,0.00161674,1,Public,0,0,-0.047942103963152,0.506183007677147,0,0.3713068341528956,-0.1419357298591466,13,Other textiles
SBIN.NS,STATE BANK OF INDIA,111865,K G PETROCHEM LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,-0.1488846979406371,0.016818951742581,0,0.3713068341528956,-0.1419357298591466,13,Other textiles
SBIN.NS,STATE BANK OF INDIA,114160,K I C METALIKS LTD.,BSE,0.247401023,0.00161674,1,Public,0,1,0.3227448459095594,0.3546352542702864,1,-0.0267787557509048,-0.0947854516478913,24,Pig iron
SBIN.NS,STATE BANK OF INDIA,114160,K I C METALIKS LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,0.0698006714177443,0.1489663659415906,1,-0.0267787557509048,-0.0947854516478913,24,Pig iron
SBIN.NS,STATE BANK OF INDIA,215745,K M C SPECIALITY HOSPITALS (INDIA) LTD.,BSE,0.247401023,0.00161674,1,Public,1,-3,-1.266926455903504,-0.8982188183393929,-2,-0.3354845111396008,-0.2207495469752887,86,Health services
SBIN.NS,STATE BANK OF INDIA,215745,K M C SPECIALITY HOSPITALS (INDIA) LTD.,BSE,0.247401023,0.00161674,1,Public,0,-1,-0.8484382075039459,-0.5405949516619689,-2,-0.3354845111396008,-0.2207495469752887,86,Health services
SBIN.NS,STATE BANK OF INDIA,112554,K M SUGAR MILLS LTD.,NSE,0.247401023,0.00161674,1,Public,0,-2,-1.3224983361262277,-0.90617927828203,0,-1.5204537963494824,-0.3319913711303731,10,Sugar
SBIN.NS,STATE BANK OF INDIA,112554,K M SUGAR MILLS LTD.,BSE,0.247401023,0.00161674,1,Public,1,-1,-0.8904109553907406,-0.8202167872595734,0,-1.5204537963494824,-0.3319913711303731,10,Sugar
SBIN.NS,STATE BANK OF INDIA,112667,K N R CONSTRUCTIONS LTD.,BSE,0.247401023,0.00161674,1,Public,1,-2,-0.684450160041862,-0.5267232559615084,-1,-0.7221666520233284,-0.6616857495149187,42,Infrastructural construction
SBIN.NS,STATE BANK OF INDIA,112667,K N R CONSTRUCTIONS LTD.,NSE,0.247401023,0.00161674,1,Public,0,-1,-0.9477965972911182,-0.5521820702432476,-1,-0.7221666520233284,-0.6616857495149187,42,Infrastructural construction
SBIN.NS,STATE BANK OF INDIA,518465,K P ENERGY LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,-0.0748602085404645,0.2436564183573072,0,-0.162270771635917,0.0076232550170898,42,Industrial construction
SBIN.NS,STATE BANK OF INDIA,518465,K P ENERGY LTD.,BSE,0.247401023,0.00161674,1,Public,0,0,0.0150569550549683,0.0619559445463933,0,-0.162270771635917,0.0076232550170898,42,Industrial construction
SBIN.NS,STATE BANK OF INDIA,112888,K R B L LTD.,NSE,0.247401023,0.00161674,1,Public,0,0,0.4076211050493623,-0.1274683313842035,-2,-0.9951801462198852,-0.8220471108977404,11,Other agricultural products
SBIN.NS,STATE BANK OF INDIA,112888,K R B L LTD.,BSE,0.247401023,0.00161674,1,Public,1,1,0.3615794019375628,0.1800702177141146,-2,-0.9951801462198852,-0.8220471108977404,11,Other agricultural products
SBIN.NS,STATE BANK OF INDIA,113706,KABRA EXTRUSION TECHNIK LTD.,NSE,0.247401023,0.00161674,1,Public,0,1,0.2042373186058138,-0.0161831518432539,-2,-0.7223162785773002,-0.5616461623989041,28,Industrial machinery
SBIN.NS,STATE BANK OF INDIA,113706,KABRA EXTRUSION TECHNIK LTD.,BSE,0.247401023,0.00161674,1,Public,1,-2,-0.7044245130142165,-0.4825122219471408,-2,-0.7223162785773002,-0.5616461623989041,28,Industrial machinery
SBIN.NS,STATE BANK OF INDIA,114150,KAJARIA CERAMICS LTD.,NSE,0.247401023,0.00161674,1,Public,0,0,0.3632842193647718,0.1589909685795055,1,0.4899196635240442,0.1043858100583189,23,Ceramic products
SBIN.NS,STATE BANK OF INDIA,114150,KAJARIA CERAMICS LTD.,BSE,0.247401023,0.00161674,1,Public,1,1,0.3418670470935404,0.1886848043919964,1,0.4899196635240442,0.1043858100583189,23,Ceramic products
SBIN.NS,STATE BANK OF INDIA,114212,KAKATIYA CEMENT SUGAR & INDS. LTD.,NSE,0.247401023,0.00161674,1,Public,0,-1,-0.3732936659789769,-0.1832266224401406,-2,-1.6548757073860836,-1.1953732296100523,23,Cement
SBIN.NS,STATE BANK OF INDIA,114212,KAKATIYA CEMENT SUGAR & INDS. LTD.,BSE,0.247401023,0.00161674,1,Public,1,-2,-1.2806581737503755,-0.6728378116282957,-2,-1.6548757073860836,-1.1953732296100523,23,Cement
SBIN.NS,STATE BANK OF INDIA,114969,KALYANI FORGE LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,0.0538181406678993,-0.026170564030986,0,-0.2205117860225833,-0.2499885647999769,29,Other automobile ancillaries
SBIN.NS,STATE BANK OF INDIA,114969,KALYANI FORGE LTD.,NSE,0.247401023,0.00161674,1,Public,0,0,0.3621089997949926,0.3891391108220073,0,-0.2205117860225833,-0.2499885647999769,29,Other automobile ancillaries
SBIN.NS,STATE BANK OF INDIA,115051,KAMADGIRI FASHION LTD.,BSE,0.247401023,0.00161674,1,Public,0,0,-0.0012657844551231,0.0308084608075505,0,0.0800840587732823,0.1419979990794685,13,Cloth
SBIN.NS,STATE BANK OF INDIA,115051,KAMADGIRI FASHION LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,0.2795644148648729,0.3077508217346499,0,0.0800840587732823,0.1419979990794685,13,Cloth
SBIN.NS,STATE BANK OF INDIA,116315,KANPUR PLASTIPACK LTD.,BSE,0.247401023,0.00161674,1,Public,1,-3,-0.8799923338991704,-0.2892081146656844,0,3.2399638620553186,0.799147487507863,22,Plastic packaging goods
SBIN.NS,STATE BANK OF INDIA,116315,KANPUR PLASTIPACK LTD.,BSE,0.247401023,0.00161674,1,Public,0,1,1.2447415246788645,0.5078601324943242,0,3.2399638620553186,0.799147487507863,22,Plastic packaging goods
SBIN.NS,STATE BANK OF INDIA,119312,KERNEX MICROSYSTEMS (INDIA) LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,0.0094232568250925,-0.0158994772170024,0,-0.1215089280995968,-0.0548227362548414,62,Computer software
SBIN.NS,STATE BANK OF INDIA,119312,KERNEX MICROSYSTEMS (INDIA) LTD.,NSE,0.247401023,0.00161674,1,Public,0,0,-0.0557982745055148,-0.1413790706615661,0,-0.1215089280995968,-0.0548227362548414,62,Computer software
SBIN.NS,STATE BANK OF INDIA,119763,KHADIM INDIA LTD.,BSE,0.247401023,0.00161674,1,Public,1,-1,-0.969604950360836,-0.9014363394439412,0,0.7415760606937254,-0.2388888253659641,47,Retail trading
SBIN.NS,STATE BANK OF INDIA,119763,KHADIM INDIA LTD.,NSE,0.247401023,0.00161674,1,Public,0,-2,-1.4165169027582634,-0.828324347226561,0,0.7415760606937254,-0.2388888253659641,47,Retail trading
SBIN.NS,STATE BANK OF INDIA,119790,KHAITAN CHEMICALS & FERTILIZERS LTD.,BSE,0.247401023,0.00161674,1,Public,0,0,-0.1425864062075678,-0.188022422191155,-1,-0.9050177005216408,-0.6326557943713333,20,Fertilisers
SBIN.NS,STATE BANK OF INDIA,119790,KHAITAN CHEMICALS & FERTILIZERS LTD.,BSE,0.247401023,0.00161674,1,Public,1,-1,-0.6648043471907905,-0.5239496982058398,-1,-0.9050177005216408,-0.6326557943713333,20,Fertilisers
SBIN.NS,STATE BANK OF INDIA,120703,KILPEST INDIA LTD.,BSE,0.247401023,0.00161674,1,Public,0,1,0.1241676151170129,-0.3967508275768214,-1,-0.681337845785766,-0.6123215043541521,20,Pesticides
SBIN.NS,STATE BANK OF INDIA,120703,KILPEST INDIA LTD.,BSE,0.247401023,0.00161674,1,Public,1,-1,-0.3987781956856128,-0.4735962693796353,-1,-0.681337845785766,-0.6123215043541521,20,Pesticides
SBIN.NS,STATE BANK OF INDIA,383930,KIRLOSKAR OIL ENGINES LTD.,BSE,0.247401023,0.00161674,1,Public,1,-2,-0.708571416430169,-0.698390622397781,-1,-1.3296221246915054,-0.7844115456096703,28,Engines
SBIN.NS,STATE BANK OF INDIA,383930,KIRLOSKAR OIL ENGINES LTD.,NSE,0.247401023,0.00161674,1,Public,0,-3,-0.8151635213315891,-0.4893550052162631,-1,-1.3296221246915054,-0.7844115456096703,28,Engines
SBIN.NS,STATE BANK OF INDIA,121506,KITEX GARMENTS LTD.,NSE,0.247401023,0.00161674,1,Public,0,0,-0.4857887762971061,-0.4915604618458254,-1,-0.9908013491470486,-0.7856082144768199,14,Readymade garments
SBIN.NS,STATE BANK OF INDIA,121506,KITEX GARMENTS LTD.,BSE,0.247401023,0.00161674,1,Public,1,-1,-0.6106693710016642,-0.269951789871274,-1,-0.9908013491470486,-0.7856082144768199,14,Readymade garments
SBIN.NS,STATE BANK OF INDIA,114686,KKALPANA INDUSTRIES (INDIA) LTD.,BSE,0.247401023,0.00161674,1,Public,1,-1,0.0683779920032445,0.2011523088947389,0,0.1266320165401705,0.1906719999291509,22,"Plastic furniture, floorings & miscellaneous items"
SBIN.NS,STATE BANK OF INDIA,114686,KKALPANA INDUSTRIES (INDIA) LTD.,BSE,0.247401023,0.00161674,1,Public,0,0,-0.1339173832943947,-0.1517707734214294,0,0.1266320165401705,0.1906719999291509,22,"Plastic furniture, floorings & miscellaneous items"
SBIN.NS,STATE BANK OF INDIA,25574,KOBO BIOTECH LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,-0.1877991987206584,-0.0426970079468598,0,-0.224173085024403,-0.2674567636833257,64,Other fund based financial services
SBIN.NS,STATE BANK OF INDIA,25574,KOBO BIOTECH LTD.,BSE,0.247401023,0.00161674,1,Public,0,0,0.2196246138731074,-0.188601599088104,0,-0.224173085024403,-0.2674567636833257,64,Other fund based financial services
SBIN.NS,STATE BANK OF INDIA,122366,KOPRAN LTD.,NSE,0.247401023,0.00161674,1,Public,0,0,-0.3582238661225062,-0.514672126683085,-1,-0.4857417910469849,-0.4232113604057124,21,Drugs & pharmaceuticals
SBIN.NS,STATE BANK OF INDIA,122366,KOPRAN LTD.,BSE,0.247401023,0.00161674,1,Public,1,-1,-0.73652967499924,-0.505573425030412,-1,-0.4857417910469849,-0.4232113604057124,21,Drugs & pharmaceuticals
SBIN.NS,STATE BANK OF INDIA,123651,KRITI INDUSTRIES (INDIA) LTD.,BSE,0.247401023,0.00161674,1,Public,1,-1,-0.6661506177318829,-0.4462542209992672,-1,-0.0608799378108261,-0.0280970585202007,22,"Plastic tubes, pipes, fittings & sheets"
SBIN.NS,STATE BANK OF INDIA,123651,KRITI INDUSTRIES (INDIA) LTD.,BSE,0.247401023,0.00161674,1,Public,0,-1,-0.0838738840820099,-0.2463296317477183,-1,-0.0608799378108261,-0.0280970585202007,22,"Plastic tubes, pipes, fittings & sheets"
SBIN.NS,STATE BANK OF INDIA,123656,KRITI NUTRIENTS LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,-0.5882352637941811,-0.3940611208560503,0,0.0706638815983919,-0.233183535776608,10,Other agricultural products
SBIN.NS,STATE BANK OF INDIA,123656,KRITI NUTRIENTS LTD.,BSE,0.247401023,0.00161674,1,Public,0,-1,-0.3118197511839317,-0.0353214028122308,0,0.0706638815983919,-0.233183535776608,10,Other agricultural products
SBIN.NS,STATE BANK OF INDIA,423537,LAGNAM SPINTEX LTD.,BSE,0.247401023,0.00161674,1,Public,1,0,-0.1686049629053672,-0.5168008283045709,0,-0.1458075083330871,-0.3681089387843483,13,Cotton & blended yarn
